Time, X, Y, Yaw, Drive_Fwd, Drive_Turn, Climb, Level_Bin
20.2220, -1.9867, -4.9999, 2.3282, 0.0000, -1.0000, 0.0000, -0.0010
20.2240, -1.9870, -4.9999, 2.3267, 0.0000, -1.0000, 0.0000, -0.0006
20.2260, -1.9873, -5.0000, 2.3251, 0.0000, -1.0000, 0.0000, -0.0001
20.2280, -1.9875, -5.0000, 2.3236, 0.0000, -1.0000, 0.0000, 0.0004
20.2300, -1.9878, -5.0000, 2.3221, 0.0000, -1.0000, 0.0000, 0.0009
20.2320, -1.9881, -5.0001, 2.3206, 0.0000, -1.0000, 0.0000, 0.0013
20.2340, -1.9884, -5.0001, 2.3190, 0.0000, -1.0000, 0.0000, 0.0017
20.2360, -1.9886, -5.0001, 2.3175, 0.0000, -1.0000, 0.0000, 0.0021
20.2380, -1.9888, -5.0001, 2.3161, 0.0000, -1.0000, 0.0000, 0.0024
20.2400, -1.9889, -5.0001, 2.3146, 0.0000, -1.0000, 0.0000, 0.0026
20.2420, -1.9890, -5.0002, 2.3132, 0.0000, -1.0000, 0.0000, 0.0027
20.2440, -1.9891, -5.0002, 2.3118, 0.0000, -1.0000, 0.0000, 0.0026
20.2460, -1.9893, -5.0002, 2.3104, 0.0000, -1.0000, 0.0000, 0.0024
20.2480, -1.9894, -5.0002, 2.3090, 0.0000, -1.0000, 0.0000, 0.0022
20.2500, -1.9895, -5.0003, 2.3076, 0.0000, -1.0000, 0.0000, 0.0020
20.2520, -1.9896, -5.0003, 2.3062, 0.0000, -1.0000, 0.0000, 0.0018
20.2540, -1.9897, -5.0003, 2.3047, 0.0000, -1.0000, 0.0000, 0.0016
20.2560, -1.9898, -5.0003, 2.3033, 0.0000, -1.0000, 0.0000, 0.0014
20.2580, -1.9898, -5.0003, 2.3020, 0.0000, -1.0000, 0.0000, 0.0012
20.2600, -1.9899, -5.0002, 2.3007, 0.0000, -1.0000, 0.0000, 0.0009
20.2620, -1.9900, -5.0002, 2.2995, 0.0000, -1.0000, 0.0000, 0.0003
20.2640, -1.9901, -5.0001, 2.2983, 0.0000, -1.0000, 0.0000, -0.0002
20.2660, -1.9902, -5.0001, 2.2973, 0.0000, -1.0000, 0.0000, -0.0008
20.2680, -1.9903, -5.0001, 2.2962, 0.0000, -1.0000, 0.0000, -0.0013
20.2700, -1.9904, -5.0000, 2.2952, 0.0000, -1.0000, 0.0000, -0.0018
20.2720, -1.9906, -5.0000, 2.2942, 0.0000, -1.0000, 0.0000, -0.0023
20.2740, -1.9908, -4.9999, 2.2931, 0.0000, -1.0000, 0.0000, -0.0027
20.2760, -1.9910, -4.9998, 2.2920, 0.0000, -1.0000, 0.0000, -0.0030
20.2780, -1.9913, -4.9998, 2.2908, 0.0000, -1.0000, 0.0000, -0.0031
20.2800, -1.9916, -4.9998, 2.2894, 0.0000, -1.0000, 0.0000, -0.0031
20.2820, -1.9920, -4.9998, 2.2879, 0.0000, -1.0000, 0.0000, -0.0029
20.2840, -1.9923, -4.9998, 2.2863, 0.0000, -1.0000, 0.0000, -0.0024
20.2860, -1.9926, -4.9999, 2.2845, 0.0000, -1.0000, 0.0000, -0.0017
20.2880, -1.9928, -5.0000, 2.2828, 0.0000, -1.0000, 0.0000, -0.0008
20.2900, -1.9929, -5.0002, 2.2811, 0.0000, -1.0000, 0.0000, -0.0000
20.2920, -1.9930, -5.0003, 2.2795, 0.0000, -1.0000, 0.0000, 0.0006
20.2940, -1.9931, -5.0005, 2.2779, 0.0000, -1.0000, 0.0000, 0.0011
20.2960, -1.9931, -5.0006, 2.2764, 0.0000, -1.0000, 0.0000, 0.0015
20.2980, -1.9931, -5.0007, 2.2749, 0.0000, -1.0000, 0.0000, 0.0017
20.3000, -1.9932, -5.0009, 2.2734, 0.0000, -1.0000, 0.0000, 0.0017
20.3020, -1.9932, -5.0010, 2.2718, 0.0000, -1.0000, 0.0000, 0.0017
20.3040, -1.9932, -5.0012, 2.2703, 0.0000, -1.0000, 0.0000, 0.0017
20.3060, -1.9932, -5.0013, 2.2688, 0.0000, -1.0000, 0.0000, 0.0016
20.3080, -1.9932, -5.0015, 2.2673, 0.0000, -1.0000, 0.0000, 0.0015
20.3100, -1.9933, -5.0016, 2.2658, 0.0000, -1.0000, 0.0000, 0.0015
20.3120, -1.9933, -5.0017, 2.2643, 0.0000, -1.0000, 0.0000, 0.0014
20.3140, -1.9933, -5.0019, 2.2628, 0.0000, -1.0000, 0.0000, 0.0013
20.3160, -1.9933, -5.0020, 2.2613, 0.0000, -1.0000, 0.0000, 0.0012
20.3180, -1.9934, -5.0021, 2.2598, 0.0000, -1.0000, 0.0000, 0.0010
20.3200, -1.9934, -5.0022, 2.2583, 0.0000, -1.0000, 0.0000, 0.0009
20.3220, -1.9934, -5.0023, 2.2569, 0.0000, -1.0000, 0.0000, 0.0008
20.3240, -1.9935, -5.0023, 2.2555, 0.0000, -1.0000, 0.0000, 0.0006
20.3260, -1.9936, -5.0022, 2.2542, 0.0000, -1.0000, 0.0000, 0.0003
20.3280, -1.9937, -5.0021, 2.2530, 0.0000, -1.0000, 0.0000, 0.0000
20.3300, -1.9938, -5.0020, 2.2519, 0.0000, -1.0000, 0.0000, -0.0003
20.3320, -1.9940, -5.0019, 2.2508, 0.0000, -1.0000, 0.0000, -0.0005
20.3340, -1.9941, -5.0018, 2.2499, 0.0000, -1.0000, 0.0000, -0.0007
20.3360, -1.9943, -5.0017, 2.2489, 0.0000, -1.0000, 0.0000, -0.0009
20.3380, -1.9944, -5.0015, 2.2480, 0.0000, -1.0000, 0.0000, -0.0010
20.3400, -1.9946, -5.0014, 2.2471, 0.0000, -1.0000, 0.0000, -0.0011
20.3420, -1.9947, -5.0013, 2.2461, 0.0000, -1.0000, 0.0000, -0.0012
20.3440, -1.9949, -5.0012, 2.2451, 0.0000, -1.0000, 0.0000, -0.0013
20.3460, -1.9950, -5.0011, 2.2441, 0.0000, -1.0000, 0.0000, -0.0014
20.3480, -1.9952, -5.0010, 2.2431, 0.0000, -1.0000, 0.0000, -0.0014
20.3500, -1.9952, -5.0011, 2.2419, 0.0000, -1.0000, 0.0000, -0.0013
20.3520, -1.9953, -5.0012, 2.2407, 0.0000, -1.0000, 0.0000, -0.0012
20.3540, -1.9953, -5.0013, 2.2394, 0.0000, -1.0000, 0.0000, -0.0012
20.3560, -1.9954, -5.0015, 2.2381, 0.0000, -1.0000, 0.0000, -0.0011
20.3580, -1.9954, -5.0016, 2.2368, 0.0000, -1.0000, 0.0000, -0.0010
20.3600, -1.9955, -5.0018, 2.2356, 0.0000, -1.0000, 0.0000, -0.0010
20.3620, -1.9955, -5.0019, 2.2343, 0.0000, -1.0000, 0.0000, -0.0010
20.3640, -1.9956, -5.0021, 2.2330, 0.0000, -1.0000, 0.0000, -0.0010
20.3660, -1.9956, -5.0022, 2.2317, 0.0000, -1.0000, 0.0000, -0.0011
20.3680, -1.9956, -5.0024, 2.2304, 0.0000, -1.0000, 0.0000, -0.0011
20.3700, -1.9957, -5.0025, 2.2291, 0.0000, -1.0000, 0.0000, -0.0012
20.3720, -1.9957, -5.0026, 2.2278, 0.0000, -1.0000, 0.0000, -0.0013
20.3740, -1.9958, -5.0028, 2.2265, 0.0000, -1.0000, 0.0000, -0.0014
20.3760, -1.9959, -5.0029, 2.2252, 0.0000, -1.0000, 0.0000, -0.0015
20.3780, -1.9959, -5.0031, 2.2239, 0.0000, -1.0000, 0.0000, -0.0016
20.3800, -1.9960, -5.0032, 2.2227, 0.0000, -1.0000, 0.0000, -0.0017
20.3820, -1.9960, -5.0034, 2.2214, 0.0000, -1.0000, 0.0000, -0.0019
20.3840, -1.9961, -5.0036, 2.2201, 0.0000, -1.0000, 0.0000, -0.0020
20.3860, -1.9961, -5.0039, 2.2188, 0.0000, -1.0000, 0.0000, -0.0020
20.3880, -1.9961, -5.0042, 2.2176, 0.0000, -1.0000, 0.0000, -0.0020
20.3900, -1.9961, -5.0045, 2.2163, 0.0000, -1.0000, 0.0000, -0.0019
20.3920, -1.9960, -5.0049, 2.2151, 0.0000, -1.0000, 0.0000, -0.0017
20.3940, -1.9960, -5.0053, 2.2139, 0.0000, -1.0000, 0.0000, -0.0016
20.3960, -1.9959, -5.0057, 2.2128, 0.0000, -1.0000, 0.0000, -0.0015
20.3980, -1.9958, -5.0061, 2.2117, 0.0000, -1.0000, 0.0000, -0.0015
20.4000, -1.9957, -5.0066, 2.2107, 0.0000, -1.0000, 0.0000, -0.0014
20.4020, -1.9956, -5.0070, 2.2097, 0.0000, -1.0000, 0.0000, -0.0013
20.4040, -1.9954, -5.0074, 2.2087, 0.0000, -1.0000, 0.0000, -0.0013
20.4060, -1.9953, -5.0078, 2.2077, 0.0000, -1.0000, 0.0000, -0.0013
20.4080, -1.9952, -5.0082, 2.2067, 0.0000, -1.0000, 0.0000, -0.0014
20.4100, -1.9952, -5.0085, 2.2056, 0.0000, -1.0000, 0.0000, -0.0015
20.4120, -1.9952, -5.0088, 2.2045, 0.0000, -1.0000, 0.0000, -0.0016
20.4140, -1.9952, -5.0091, 2.2033, 0.0000, -1.0000, 0.0000, -0.0015
20.4160, -1.9953, -5.0093, 2.2021, 0.0000, -1.0000, 0.0000, -0.0015
20.4180, -1.9955, -5.0094, 2.2008, 0.0000, -1.0000, 0.0000, -0.0013
20.4200, -1.9957, -5.0096, 2.1994, 0.0000, -1.0000, 0.0000, -0.0009
20.4220, -1.9959, -5.0097, 2.1979, 0.0000, -1.0000, 0.0000, -0.0003
20.4240, -1.9960, -5.0099, 2.1965, 0.0000, -1.0000, 0.0000, 0.0004
20.4260, -1.9962, -5.0100, 2.1950, 0.0000, -1.0000, 0.0000, 0.0010
20.4280, -1.9964, -5.0101, 2.1936, 0.0000, -1.0000, 0.0000, 0.0017
20.4300, -1.9966, -5.0103, 2.1922, 0.0000, -1.0000, 0.0000, 0.0024
20.4320, -1.9967, -5.0104, 2.1907, 0.0000, -1.0000, 0.0000, 0.0031
20.4340, -1.9968, -5.0106, 2.1894, 0.0000, -1.0000, 0.0000, 0.0038
20.4360, -1.9968, -5.0107, 2.1881, 0.0000, -1.0000, 0.0000, 0.0044
20.4380, -1.9968, -5.0108, 2.1869, 0.0000, -1.0000, 0.0000, 0.0049
20.4400, -1.9967, -5.0109, 2.1857, 0.0000, -1.0000, 0.0000, 0.0052
20.4420, -1.9966, -5.0110, 2.1846, 0.0000, -1.0000, 0.0000, 0.0054
20.4440, -1.9965, -5.0111, 2.1835, 0.0000, -1.0000, 0.0000, 0.0054
20.4460, -1.9964, -5.0112, 2.1824, 0.0000, -1.0000, 0.0000, 0.0053
20.4480, -1.9962, -5.0113, 2.1813, 0.0000, -1.0000, 0.0000, 0.0049
20.4500, -1.9960, -5.0113, 2.1801, 0.0000, -1.0000, 0.0000, 0.0044
20.4520, -1.9957, -5.0114, 2.1789, 0.0000, -1.0000, 0.0000, 0.0038
20.4540, -1.9955, -5.0114, 2.1777, 0.0000, -1.0000, 0.0000, 0.0029
20.4560, -1.9953, -5.0114, 2.1764, 0.0000, -1.0000, 0.0000, 0.0019
20.4580, -1.9952, -5.0114, 2.1751, 0.0000, -1.0000, 0.0000, 0.0009
20.4600, -1.9951, -5.0113, 2.1737, 0.0000, -1.0000, 0.0000, -0.0002
20.4620, -1.9951, -5.0112, 2.1723, 0.0000, -1.0000, 0.0000, -0.0011
20.4640, -1.9952, -5.0112, 2.1708, 0.0000, -1.0000, 0.0000, -0.0019
20.4660, -1.9953, -5.0111, 2.1694, 0.0000, -1.0000, 0.0000, -0.0025
20.4680, -1.9954, -5.0110, 2.1679, 0.0000, -1.0000, 0.0000, -0.0028
20.4700, -1.9956, -5.0110, 2.1664, 0.0000, -1.0000, 0.0000, -0.0029
20.4720, -1.9958, -5.0109, 2.1648, 0.0000, -1.0000, 0.0000, -0.0026
20.4740, -1.9960, -5.0108, 2.1633, 0.0000, -1.0000, 0.0000, -0.0021
20.4760, -1.9962, -5.0107, 2.1618, 0.0000, -1.0000, 0.0000, -0.0015
20.4780, -1.9964, -5.0106, 2.1605, 0.0000, -1.0000, 0.0000, -0.0009
20.4800, -1.9965, -5.0106, 2.1592, 0.0000, -1.0000, 0.0000, -0.0004
20.4820, -1.9966, -5.0105, 2.1579, 0.0000, -1.0000, 0.0000, 0.0001
20.4840, -1.9967, -5.0105, 2.1566, 0.0000, -1.0000, 0.0000, 0.0005
20.4860, -1.9967, -5.0106, 2.1554, 0.0000, -1.0000, 0.0000, 0.0008
20.4880, -1.9966, -5.0107, 2.1541, 0.0000, -1.0000, 0.0000, 0.0010
20.4900, -1.9965, -5.0109, 2.1529, 0.0000, -1.0000, 0.0000, 0.0011
20.4920, -1.9963, -5.0110, 2.1516, 0.0000, -1.0000, 0.0000, 0.0011
20.4940, -1.9962, -5.0112, 2.1503, 0.0000, -1.0000, 0.0000, 0.0009
20.4960, -1.9960, -5.0114, 2.1490, 0.0000, -1.0000, 0.0000, 0.0004
20.4980, -1.9959, -5.0116, 2.1477, 0.0000, -1.0000, 0.0000, -0.0000
20.5000, -1.9957, -5.0118, 2.1464, 0.0000, -1.0000, 0.0000, -0.0006
20.5020, -1.9956, -5.0120, 2.1452, 0.0000, -1.0000, 0.0000, -0.0011
20.5040, -1.9954, -5.0122, 2.1439, 0.0000, -1.0000, 0.0000, -0.0016
20.5060, -1.9953, -5.0123, 2.1426, 0.0000, -1.0000, 0.0000, -0.0022
20.5080, -1.9952, -5.0125, 2.1413, 0.0000, -1.0000, 0.0000, -0.0028
20.5100, -1.9952, -5.0127, 2.1401, 0.0000, -1.0000, 0.0000, -0.0033
20.5120, -1.9952, -5.0128, 2.1388, 0.0000, -1.0000, 0.0000, -0.0037
20.5140, -1.9953, -5.0130, 2.1376, 0.0000, -1.0000, 0.0000, -0.0041
20.5160, -1.9954, -5.0131, 2.1363, 0.0000, -1.0000, 0.0000, -0.0043
20.5180, -1.9956, -5.0132, 2.1349, 0.0000, -1.0000, 0.0000, -0.0044
20.5200, -1.9958, -5.0133, 2.1335, 0.0000, -1.0000, 0.0000, -0.0043
20.5220, -1.9961, -5.0133, 2.1321, 0.0000, -1.0000, 0.0000, -0.0041
20.5240, -1.9964, -5.0134, 2.1305, 0.0000, -1.0000, 0.0000, -0.0036
20.5260, -1.9967, -5.0134, 2.1288, 0.0000, -1.0000, 0.0000, -0.0030
20.5280, -1.9970, -5.0135, 2.1270, 0.0000, -1.0000, 0.0000, -0.0021
20.5300, -1.9973, -5.0136, 2.1252, 0.0000, -1.0000, 0.0000, -0.0010
20.5320, -1.9974, -5.0137, 2.1236, 0.0000, -1.0000, 0.0000, 0.0000
20.5340, -1.9976, -5.0138, 2.1220, 0.0000, -1.0000, 0.0000, 0.0009
20.5360, -1.9976, -5.0139, 2.1205, 0.0000, -1.0000, 0.0000, 0.0016
20.5380, -1.9976, -5.0140, 2.1191, 0.0000, -1.0000, 0.0000, 0.0021
20.5400, -1.9976, -5.0142, 2.1176, 0.0000, -1.0000, 0.0000, 0.0024
20.5420, -1.9975, -5.0143, 2.1162, 0.0000, -1.0000, 0.0000, 0.0025
20.5440, -1.9974, -5.0145, 2.1148, 0.0000, -1.0000, 0.0000, 0.0024
20.5460, -1.9972, -5.0147, 2.1134, 0.0000, -1.0000, 0.0000, 0.0021
20.5480, -1.9970, -5.0149, 2.1119, 0.0000, -1.0000, 0.0000, 0.0015
20.5500, -1.9969, -5.0151, 2.1104, 0.0000, -1.0000, 0.0000, 0.0006
20.5520, -1.9968, -5.0153, 2.1089, 0.0000, -1.0000, 0.0000, -0.0004
20.5540, -1.9967, -5.0154, 2.1074, 0.0000, -1.0000, 0.0000, -0.0014
20.5560, -1.9967, -5.0156, 2.1059, 0.0000, -1.0000, 0.0000, -0.0022
20.5580, -1.9968, -5.0157, 2.1044, 0.0000, -1.0000, 0.0000, -0.0028
20.5600, -1.9970, -5.0159, 2.1028, 0.0000, -1.0000, 0.0000, -0.0032
20.5620, -1.9972, -5.0160, 2.1011, 0.0000, -1.0000, 0.0000, -0.0035
20.5640, -1.9974, -5.0162, 2.0994, 0.0000, -1.0000, 0.0000, -0.0035
20.5660, -1.9977, -5.0163, 2.0975, 0.0000, -1.0000, 0.0000, -0.0033
20.5680, -1.9980, -5.0163, 2.0956, 0.0000, -1.0000, 0.0000, -0.0029
20.5700, -1.9984, -5.0164, 2.0936, 0.0000, -1.0000, 0.0000, -0.0022
20.5720, -1.9987, -5.0165, 2.0916, 0.0000, -1.0000, 0.0000, -0.0014
20.5740, -1.9990, -5.0166, 2.0896, 0.0000, -1.0000, 0.0000, -0.0006
20.5760, -1.9992, -5.0167, 2.0876, 0.0000, -1.0000, 0.0000, 0.0003
20.5780, -1.9993, -5.0168, 2.0858, 0.0000, -1.0000, 0.0000, 0.0009
20.5800, -1.9993, -5.0169, 2.0841, 0.0000, -1.0000, 0.0000, 0.0015
20.5820, -1.9993, -5.0170, 2.0825, 0.0000, -1.0000, 0.0000, 0.0018
20.5840, -1.9993, -5.0172, 2.0810, 0.0000, -1.0000, 0.0000, 0.0019
20.5860, -1.9992, -5.0174, 2.0794, 0.0000, -1.0000, 0.0000, 0.0018
20.5880, -1.9991, -5.0176, 2.0779, 0.0000, -1.0000, 0.0000, 0.0015
20.5900, -1.9989, -5.0178, 2.0765, 0.0000, -1.0000, 0.0000, 0.0010
20.5920, -1.9988, -5.0181, 2.0751, 0.0000, -1.0000, 0.0000, 0.0004
20.5940, -1.9988, -5.0183, 2.0737, 0.0000, -1.0000, 0.0000, -0.0003
20.5960, -1.9988, -5.0186, 2.0723, 0.0000, -1.0000, 0.0000, -0.0010
20.5980, -1.9989, -5.0188, 2.0708, 0.0000, -1.0000, 0.0000, -0.0017
20.6000, -1.9990, -5.0190, 2.0693, 0.0000, -1.0000, 0.0000, -0.0021
20.6020, -1.9992, -5.0192, 2.0677, 0.0000, -1.0000, 0.0000, -0.0023
20.6040, -1.9994, -5.0194, 2.0659, 0.0000, -1.0000, 0.0000, -0.0022
20.6060, -1.9997, -5.0195, 2.0641, 0.0000, -1.0000, 0.0000, -0.0020
20.6080, -2.0000, -5.0196, 2.0622, 0.0000, -1.0000, 0.0000, -0.0016
20.6100, -2.0004, -5.0197, 2.0601, 0.0000, -1.0000, 0.0000, -0.0009
20.6120, -2.0007, -5.0198, 2.0580, 0.0000, -1.0000, 0.0000, -0.0002
20.6140, -2.0010, -5.0198, 2.0559, 0.0000, -1.0000, 0.0000, 0.0007
20.6160, -2.0012, -5.0199, 2.0539, 0.0000, -1.0000, 0.0000, 0.0015
20.6180, -2.0013, -5.0199, 2.0521, 0.0000, -1.0000, 0.0000, 0.0022
20.6200, -2.0013, -5.0199, 2.0503, 0.0000, -1.0000, 0.0000, 0.0026
20.6220, -2.0014, -5.0200, 2.0487, 0.0000, -1.0000, 0.0000, 0.0029
20.6240, -2.0013, -5.0201, 2.0470, 0.0000, -1.0000, 0.0000, 0.0029
20.6260, -2.0012, -5.0201, 2.0454, 0.0000, -1.0000, 0.0000, 0.0027
20.6280, -2.0011, -5.0202, 2.0438, 0.0000, -1.0000, 0.0000, 0.0022
20.6300, -2.0009, -5.0203, 2.0421, 0.0000, -1.0000, 0.0000, 0.0016
20.6320, -2.0008, -5.0204, 2.0404, 0.0000, -1.0000, 0.0000, 0.0008
20.6340, -2.0008, -5.0205, 2.0387, 0.0000, -1.0000, 0.0000, -0.0002
20.6360, -2.0008, -5.0205, 2.0370, 0.0000, -1.0000, 0.0000, -0.0012
20.6380, -2.0008, -5.0206, 2.0354, 0.0000, -1.0000, 0.0000, -0.0019
20.6400, -2.0009, -5.0206, 2.0337, 0.0000, -1.0000, 0.0000, -0.0025
20.6420, -2.0011, -5.0207, 2.0320, 0.0000, -1.0000, 0.0000, -0.0028
20.6440, -2.0013, -5.0208, 2.0302, 0.0000, -1.0000, 0.0000, -0.0029
20.6460, -2.0016, -5.0208, 2.0284, 0.0000, -1.0000, 0.0000, -0.0027
20.6480, -2.0019, -5.0209, 2.0264, 0.0000, -1.0000, 0.0000, -0.0023
20.6500, -2.0022, -5.0210, 2.0244, 0.0000, -1.0000, 0.0000, -0.0017
20.6520, -2.0025, -5.0211, 2.0222, 0.0000, -1.0000, 0.0000, -0.0008
20.6540, -2.0027, -5.0211, 2.0201, 0.0000, -1.0000, 0.0000, 0.0003
20.6560, -2.0028, -5.0212, 2.0182, 0.0000, -1.0000, 0.0000, 0.0012
20.6580, -2.0028, -5.0213, 2.0163, 0.0000, -1.0000, 0.0000, 0.0018
20.6600, -2.0029, -5.0214, 2.0145, 0.0000, -1.0000, 0.0000, 0.0022
20.6620, -2.0028, -5.0214, 2.0127, 0.0000, -1.0000, 0.0000, 0.0023
20.6640, -2.0027, -5.0215, 2.0110, 0.0000, -1.0000, 0.0000, 0.0022
20.6660, -2.0026, -5.0215, 2.0093, 0.0000, -1.0000, 0.0000, 0.0019
20.6680, -2.0025, -5.0216, 2.0075, 0.0000, -1.0000, 0.0000, 0.0014
20.6700, -2.0024, -5.0216, 2.0058, 0.0000, -1.0000, 0.0000, 0.0007
20.6720, -2.0023, -5.0217, 2.0040, 0.0000, -1.0000, 0.0000, -0.0000
20.6740, -2.0023, -5.0217, 2.0023, 0.0000, -1.0000, 0.0000, -0.0007
20.6760, -2.0024, -5.0217, 2.0005, 0.0000, -1.0000, 0.0000, -0.0013
20.6780, -2.0025, -5.0217, 1.9988, 0.0000, -1.0000, 0.0000, -0.0017
20.6800, -2.0026, -5.0216, 1.9971, 0.0000, -1.0000, 0.0000, -0.0020
20.6820, -2.0029, -5.0216, 1.9953, 0.0000, -1.0000, 0.0000, -0.0021
20.6840, -2.0031, -5.0215, 1.9935, 0.0000, -1.0000, 0.0000, -0.0021
20.6860, -2.0034, -5.0214, 1.9916, 0.0000, -1.0000, 0.0000, -0.0018
20.6880, -2.0037, -5.0214, 1.9896, 0.0000, -1.0000, 0.0000, -0.0013
20.6900, -2.0040, -5.0213, 1.9875, 0.0000, -1.0000, 0.0000, -0.0006
20.6920, -2.0041, -5.0213, 1.9856, 0.0000, -1.0000, 0.0000, 0.0003
20.6940, -2.0043, -5.0212, 1.9838, 0.0000, -1.0000, 0.0000, 0.0010
20.6960, -2.0043, -5.0212, 1.9820, 0.0000, -1.0000, 0.0000, 0.0016
20.6980, -2.0044, -5.0212, 1.9803, 0.0000, -1.0000, 0.0000, 0.0020
20.7000, -2.0043, -5.0212, 1.9787, 0.0000, -1.0000, 0.0000, 0.0021
20.7020, -2.0043, -5.0213, 1.9770, 0.0000, -1.0000, 0.0000, 0.0020
20.7040, -2.0042, -5.0213, 1.9754, 0.0000, -1.0000, 0.0000, 0.0016
20.7060, -2.0040, -5.0214, 1.9737, 0.0000, -1.0000, 0.0000, 0.0011
20.7080, -2.0040, -5.0215, 1.9720, 0.0000, -1.0000, 0.0000, 0.0003
20.7100, -2.0039, -5.0216, 1.9703, 0.0000, -1.0000, 0.0000, -0.0007
20.7120, -2.0040, -5.0217, 1.9686, 0.0000, -1.0000, 0.0000, -0.0015
20.7140, -2.0041, -5.0218, 1.9670, 0.0000, -1.0000, 0.0000, -0.0021
20.7160, -2.0042, -5.0219, 1.9653, 0.0000, -1.0000, 0.0000, -0.0026
20.7180, -2.0044, -5.0220, 1.9635, 0.0000, -1.0000, 0.0000, -0.0028
20.7200, -2.0047, -5.0220, 1.9617, 0.0000, -1.0000, 0.0000, -0.0028
20.7220, -2.0050, -5.0221, 1.9598, 0.0000, -1.0000, 0.0000, -0.0026
20.7240, -2.0053, -5.0221, 1.9578, 0.0000, -1.0000, 0.0000, -0.0022
20.7260, -2.0057, -5.0221, 1.9557, 0.0000, -1.0000, 0.0000, -0.0016
20.7280, -2.0060, -5.0221, 1.9536, 0.0000, -1.0000, 0.0000, -0.0009
20.7300, -2.0063, -5.0221, 1.9514, 0.0000, -1.0000, 0.0000, -0.0002
20.7320, -2.0065, -5.0222, 1.9494, 0.0000, -1.0000, 0.0000, 0.0006
20.7340, -2.0066, -5.0222, 1.9475, 0.0000, -1.0000, 0.0000, 0.0012
20.7360, -2.0067, -5.0223, 1.9457, 0.0000, -1.0000, 0.0000, 0.0016
20.7380, -2.0067, -5.0224, 1.9440, 0.0000, -1.0000, 0.0000, 0.0018
20.7400, -2.0067, -5.0225, 1.9423, 0.0000, -1.0000, 0.0000, 0.0017
20.7420, -2.0066, -5.0226, 1.9406, 0.0000, -1.0000, 0.0000, 0.0014
20.7440, -2.0066, -5.0228, 1.9390, 0.0000, -1.0000, 0.0000, 0.0009
20.7460, -2.0066, -5.0229, 1.9374, 0.0000, -1.0000, 0.0000, 0.0001
20.7480, -2.0066, -5.0230, 1.9358, 0.0000, -1.0000, 0.0000, -0.0006
20.7500, -2.0068, -5.0232, 1.9342, 0.0000, -1.0000, 0.0000, -0.0014
20.7520, -2.0069, -5.0233, 1.9325, 0.0000, -1.0000, 0.0000, -0.0019
20.7540, -2.0072, -5.0233, 1.9307, 0.0000, -1.0000, 0.0000, -0.0022
20.7560, -2.0074, -5.0234, 1.9289, 0.0000, -1.0000, 0.0000, -0.0023
20.7580, -2.0078, -5.0235, 1.9270, 0.0000, -1.0000, 0.0000, -0.0021
20.7600, -2.0081, -5.0235, 1.9249, 0.0000, -1.0000, 0.0000, -0.0018
20.7620, -2.0085, -5.0235, 1.9228, 0.0000, -1.0000, 0.0000, -0.0012
20.7640, -2.0088, -5.0235, 1.9206, 0.0000, -1.0000, 0.0000, -0.0005
20.7660, -2.0091, -5.0236, 1.9184, 0.0000, -1.0000, 0.0000, 0.0002
20.7680, -2.0092, -5.0237, 1.9163, 0.0000, -1.0000, 0.0000, 0.0008
20.7700, -2.0093, -5.0238, 1.9144, 0.0000, -1.0000, 0.0000, 0.0012
20.7720, -2.0094, -5.0239, 1.9125, 0.0000, -1.0000, 0.0000, 0.0015
20.7740, -2.0094, -5.0240, 1.9107, 0.0000, -1.0000, 0.0000, 0.0015
20.7760, -2.0094, -5.0242, 1.9089, 0.0000, -1.0000, 0.0000, 0.0013
20.7780, -2.0094, -5.0243, 1.9071, 0.0000, -1.0000, 0.0000, 0.0009
20.7800, -2.0094, -5.0244, 1.9053, 0.0000, -1.0000, 0.0000, 0.0002
20.7820, -2.0095, -5.0244, 1.9035, 0.0000, -1.0000, 0.0000, -0.0006
20.7840, -2.0096, -5.0245, 1.9017, 0.0000, -1.0000, 0.0000, -0.0012
20.7860, -2.0098, -5.0245, 1.8999, 0.0000, -1.0000, 0.0000, -0.0016
20.7880, -2.0100, -5.0246, 1.8980, 0.0000, -1.0000, 0.0000, -0.0018
20.7900, -2.0103, -5.0246, 1.8960, 0.0000, -1.0000, 0.0000, -0.0018
20.7920, -2.0106, -5.0247, 1.8940, 0.0000, -1.0000, 0.0000, -0.0016
20.7940, -2.0108, -5.0247, 1.8919, 0.0000, -1.0000, 0.0000, -0.0011
20.7960, -2.0110, -5.0247, 1.8899, 0.0000, -1.0000, 0.0000, -0.0005
20.7980, -2.0112, -5.0247, 1.8880, 0.0000, -1.0000, 0.0000, 0.0001
20.8000, -2.0113, -5.0247, 1.8861, 0.0000, -1.0000, 0.0000, 0.0005
20.8020, -2.0114, -5.0247, 1.8842, 0.0000, -1.0000, 0.0000, 0.0008
20.8040, -2.0114, -5.0247, 1.8824, 0.5000, -1.0000, 0.0000, 0.0008
20.8060, -2.0115, -5.0248, 1.8807, 0.5000, -1.0000, 0.0000, 0.0007
20.8080, -2.0115, -5.0248, 1.8790, 0.5000, -1.0000, 0.0000, 0.0006
20.8100, -2.0115, -5.0248, 1.8773, 0.5000, -1.0000, 0.0000, 0.0006
20.8120, -2.0116, -5.0248, 1.8756, 0.5000, -1.0000, 0.0000, 0.0006
20.8140, -2.0116, -5.0249, 1.8738, 0.5000, -1.0000, 0.0000, 0.0006
